"DMA","CITY","ST","NETWORK","CALLSIGN","FACIL
ID NO","VIRTUAL CHAN","
DIGITAL CHAN","ANALOG TERMINATION DATE","HRDSHP WVR","NL","SIGNAL & CONSTRUCTION ISSUES","LICENSEE"
"NASHVILLE","NASHVILLE","TN","CBS","WTVF",36504,5,5,6/12/09,,,,"NEWSCHANNEL 5 NETWORK, LLC"
"NASHVILLE","NASHVILLE","TN","MYTV","WUXP-TV",9971,30,21,2/17/09,,,,"WUXP LICENSEE, LLC"
"NASHVILLE","NASHVILLE","TN","FOX","WZTV",418,17,15,2/17/09,,,,"WZTV LICENSEE, LLC"
"NEW ORLEANS","HAMMOND","LA","IND","KGLA-DT",83945,,42,"DIGITAL ONLY",,,,"MAYAVISION, INC."
"NEW ORLEANS","NEW ORLEANS","LA","NBC","WDSU",71357,6,43,6/12/09,,"S","2% LOSS","NEW ORLEANS HEARST-ARGYLE TELEVISION, INC."
"NEW ORLEANS","NEW ORLEANS","LA","ABC","WGNO",72119,26,26,6/12/09,,,,"TRIBUNE TELEVISION NEW ORLEANS, INC."
"NEW ORLEANS","NEW ORLEANS","LA","IND","WHNO",37106,20,21,"Before 2/17/09",,,,"LESEA BROADCASTING OF NEW ORLEANS, INC."
"NEW ORLEANS","NEW ORLEANS","LA","PBS","WLAE-TV",18819,32,31,"Before 2/17/09",,,,"EDUCATIONAL BROADCASTING FOUNDATION, INC."
"NEW ORLEANS","NEW ORLEANS","LA","CW","WNOL-TV",54280,38,15,6/12/09,,,,"TRIBUNE TELEVISION NEW ORLEANS, INC."
"NEW ORLEANS","NEW ORLEANS","LA","ION","WPXL-TV",21729,49,50,6/12/09,,,,"ION MEDIA NEW ORLEANS LICENSE, INC."
"NEW ORLEANS","NEW ORLEANS","LA","FOX","WVUE",4149,8,8,"Before 2/17/09",,,,"LOUISIANA MEDIA COMPANY, LLC"
"NEW ORLEANS","NEW ORLEANS","LA","CBS","WWL-TV",74192,4,36,6/12/09,,"S","2% LOSS","WWL-TV, INC."
"NEW ORLEANS","NEW ORLEANS","LA","PBS","WYES-TV",25090,12,11,6/12/09,,,,"THE GREATER NEW ORLEANS EDUC TELEVISION FOUNDATION"
"NEW ORLEANS","SLIDELL","LA","MYTV","WUPL",13938,54,24,6/12/09,,,,"BELO TV, INC."
"NEW YORK","BRIDGEPORT","CT","PBS","WEDW",13594,49,49,2/17/09,,,,"CONNECTICUT PUBLIC BROADCASTING, INC."
"NEW YORK","BRIDGEPORT","CT","IND","WSAH",70493,43,42,"Before 2/17/09",,,," MTB BRIDGEPORT-NY LICENSEE LLC"
"NEW YORK","GARDEN CITY","NY","PBS","WLIW",38336,21,21,6/12/09,,,,"EDUCATIONAL BROADCASTING CORPORATION"
"NEW YORK","KINGSTON","NY","IND","WRNN-TV",74156,48,48,"Before 2/17/09",,,,"WRNN LICENSE COMPANY, LLC"
"NEW YORK","LINDEN","NJ","TELEMUNDO","WNJU",73333,47,36,6/12/09,,,"2% LOSS","NBC TELEMUNDO LICENSE CO."
"NEW YORK","MONTCLAIR","NJ","PBS","WNJN",48477,50,51,6/12/09,,,,"NEW JERSEY PUBLIC BROADCASTING AUTHORITY"
"NEW YORK","NEW BRUNSWICK","NJ","PBS","WNJB",48457,58,8,6/12/09,,,"2% LOSS/PHSD TRAN","NEW JERSEY PUBLIC BROADCASTING AUTHORITY"
"NEW YORK","NEW YORK","NY","ABC","WABC-TV",1328,7,7,6/12/09,,,,"AMERICAN BROADCASTING COMPANIES, INC"
"NEW YORK","NEW YORK","NY","CBS","WCBS-TV",9610,2,33,6/12/09,,"S","2% LOSS","CBS BROADCASTING INC."
"NEW YORK","NEW YORK","NY","NBC","WNBC",47535,4,28,6/12/09,,"S",,"NBC TELEMUNDO LICENSE CO."
"NEW YORK","NEW YORK","NY","ETV","WNYE-TV",6048,25,24,6/12/09,," ",,"NEW YORK CITY DEPT. OF INFO TECHNOLOGY & TELECOM"
"NEW YORK","NEW YORK","NY","FOX","WNYW",22206,5,44,6/12/09,,,"2% LOSS","FOX TELEVISION STATIONS, INC."
"NEW YORK","NEW YORK","NY","CW","WPIX",73881,11,11,6/12/09,,,,"WPIX, INC."
"NEW YORK","NEW YORK","NY","ION","WPXN-TV",73356,31,31,6/12/09,,,"PHSD TRAN","ION MEDIA LICENSE COMPANY, LLC"
"NEW YORK","NEWARK","NJ","TELEFUTURA","WFUT-TV",60555,68,30,6/12/09,,," ","UNIVISION NEW YORK LLC"
"NEW YORK","NEWARK","NJ","PBS","WNET",18795,13,13,6/12/09,,,,"EDUCATIONAL BROADCASTING CORPORATION"
"NEW YORK","NEWTON","NJ","IND","WMBC-TV",43952,63,18,2/17/09,,,,"MOUNTAIN BROADCASTING CORPORATION"
"NEW YORK","PATERSON","NJ","UNIVISION","WXTV",74215,41,40,6/12/09,,,,"WXTV LICENSE PARTNERSHIP, G.P."
"NEW YORK","POUGHKEEPSIE","NY","TBN","WTBY-TV",67993,54,27,"Before 2/17/09",,,,"TRINITY BROADCASTING OF NEW YORK, INC."
"NEW YORK","RIVERHEAD","NY","IND","WLNY-DT",73206,55,47,"Before 2/17/09",,,,"WLNY LIMITED PARTNERSHIP"
"NEW YORK","SECAUCUS","NJ","MYTV","WWOR-TV",74197,9,38,6/12/09,,,,"FOX TELEVISION STATIONS, INC."
"NEW YORK","SMITHTOWN","NY","TELEFUTURA","WFTY-TV",60553,67,23,6/12/09,,,,"UNIVISION NEW YORK LLC"
"NEW YORK","WEST MILFORD","NJ","ETV","WFME-TV",20818,66,29,2/17/09,,,"2% LOSS","FAMILY STATIONS OF NEW JERSEY, INC."
"NORFOLK-PORTSMTH-NEWPT NWS","EDENTON","NC","PBS","WUND-TV",69292,2,20,6/12/09,,"S",,"UNIVERSITY OF NORTH CAROLINA"
"NORFOLK-PORTSMTH-NEWPT NWS","HAMPTON","VA","ABC","WVEC",74167,13,13,6/12/09,,,,"WVEC TELEVISION, INC."
"NORFOLK-PORTSMTH-NEWPT NWS","HAMPTON-NORFOLK","VA","PBS","WHRO-TV",25932,15,16,2/17/09,,,,"HAMPTON ROADS EDUCATIONAL TELECOM ASSN., INC."
"NORFOLK-PORTSMTH-NEWPT NWS","MANTEO","NC","IND","WSKY-TV",76324,4,9,"Before 2/17/09",,,"PHASED TRAN","SKY TELEVISION, L.L.C."
"NORFOLK-PORTSMTH-NEWPT NWS","NORFOLK","VA","ION","WPXV-TV",67077,49,46,6/12/09,,,,"ION MEDIA LICENSE COMPANY, LLC"
"NORFOLK-PORTSMTH-NEWPT NWS","NORFOLK","VA","CBS","WTKR",47401,3,40,6/12/09,,,,"LOCAL TV VIRGINIA LICENSE, LLC"
"NORFOLK-PORTSMTH-NEWPT NWS","NORFOLK","VA","MYTV","WTVZ-TV",40759,33,33,2/17/09,,,"2% LOSS","WTVZ LICENSEE, LLC"
"NORFOLK-PORTSMTH-NEWPT NWS","PORTSMOUTH","VA","NBC","WAVY-TV",71127,10,31,6/12/09,,,,"WAVY BROADCASTING, LLC"
"NORFOLK-PORTSMTH-NEWPT NWS","PORTSMOUTH","VA","CW","WGNT",9762,27,50,6/12/09,,"S",,"THE CW TELEVISION STATIONS INC"
"NORFOLK-PORTSMTH-NEWPT NWS","VIRGINIA BEACH","VA","TBN","WHRE",82574,21,7,6/12/09,,,,"COPELAND CHANNEL 21, LLC"
"NORFOLK-PORTSMTH-NEWPT NWS","VIRGINIA BEACH","VA","FOX","WVBT",65387,43,29,6/12/09,,,,"WAVY BROADCASTING, LLC"
"NORTH PLATTE","NORTH PLATTE","NE","NBC","KNOP-TV",49273,2,2,"Before 2/17/09",,,,"HOAK MEDIA OF NEBRASKA LICENSE, LLC"
"NORTH PLATTE","NORTH PLATTE","NE","PBS","KPNE-TV",47973,9,9,"Before 2/17/09",,,,"NEBRASKA EDUCATIONAL TELECOM. COMMISSION"
"ODESSA-MIDLAND","BIG SPRING","TX","NBC","KWAB-TV",42008,4,33,6/12/09,,,,"MIDESSA TELEVISION LP"
"ODESSA-MIDLAND","MIDLAND","TX","ABC","KMID",35131,2,26,6/12/09,,,"2% LOSS/PHSD TRAN","NEXSTAR BROADCASTING, INC."
"ODESSA-MIDLAND","MIDLAND","TX","UNIVISION","KUPB",86263,18,18,6/12/09,,,,"ENTRAVISION HOLDINGS, LLC"
"ODESSA-MIDLAND","ODESSA","TX","IND","KMLM",53541,42,42,"Before 2/17/09",,,,"PRIME TIME CHRISTIAN BROADCASTING, INC"
"ODESSA-MIDLAND","ODESSA","TX","CBS","KOSA-TV",6865,7,7,6/12/09,,,,"ICA BROADCASTING I, LTD."
"ODESSA-MIDLAND","ODESSA","TX","PBS","KPBT-TV",50044,36,38,2/17/09,,,,"PERMIAN BASIN PUBLIC TELECOMMUNICATIONS, INC."
"ODESSA-MIDLAND","ODESSA","TX","FOX","KPEJ",12524,24,23,6/12/09,,"S","2% LOSS","COMCORP OF TEXAS LICENSE CORP."
"ODESSA-MIDLAND","ODESSA","TX","NBC","KWES-TV",42007,9,9,6/12/09,,,,"MIDESSA TELEVISION LP"
"ODESSA-MIDLAND","ODESSA","TX","CW","KWWT",84410,30,30,5/21/09,,,,"WINSTAR ODESSA, INC"
"OKLAHOMA CITY","CHEYENNE","OK","PBS","KWET",50194,12,8,3/30/09,,,,"OKLAHOMA EDUCATIONAL TELEVISION AUTHORITY"
"OKLAHOMA CITY","NORMAN","OK","IND","KOCM",84225,46,46,4/30/09,,,,"WORD OF GOD FELLOWSHIP, INC."
"OKLAHOMA CITY","OKLAHOMA CITY","OK","MYTV","KAUT-TV",50182,43,40,2/17/09,,,,"LOCAL TV OKLAHOMA LICENSE, LLC"
"OKLAHOMA CITY","OKLAHOMA CITY","OK","PBS","KETA-TV",50205,13,13,2/17/09,,,,"OKLAHOMA EDUCATIONAL TELEVISION AUTHORITY"
"OKLAHOMA CITY","OKLAHOMA CITY","OK","NBC","KFOR-TV",66222,4,27,6/12/09,,,,"LOCAL TV OKLAHOMA LICENSE, LLC"
"OKLAHOMA CITY","OKLAHOMA CITY","OK","CW","KOCB",50170,34,33,2/17/09,,,,"KOCB LICENSEE, LLC"
"OKLAHOMA CITY","OKLAHOMA CITY","OK","ABC","KOCO-TV",12508,5,7,6/12/09,,"S",,"OHIO/OKLAHOMA HEARST- ARGYLE  TELEVISION"
"OKLAHOMA CITY","OKLAHOMA CITY","OK","FOX","KOKH-TV",35388,25,24,2/17/09,,,,"KOKH LICENSEE, LLC"
"OKLAHOMA CITY","OKLAHOMA CITY","OK","ION","KOPX",2566,62,50,6/12/09,,,,"ION MEDIA OKLAHOMA CITY LICENSE, INC."
"OKLAHOMA CITY","OKLAHOMA CITY","OK","IND","KSBI",38214,52,51,6/1/09,,,,"FAMILY BROADCASTING GROUP, INC."
"OKLAHOMA CITY","OKLAHOMA CITY","OK","TBN","KTBO-TV",67999,14,15,4/16/09,,,,"TRINITY BROADCASTING OF OKLAHOMA CITY, INC."
"OKLAHOMA CITY","OKLAHOMA CITY","OK","CBS","KWTV",25382,9,9,2/17/09,,," ","GRIFFIN OKC LICENSING, L.L.C."
"OKLAHOMA CITY","SHAWNEE","OK","TELEMUNDO","KTUZ-TV ",77480,30,29,"Before 2/17/09",,,,"OKLAHOMA LAND COMPANY LLC"
"OMAHA","COUNCIL BLUFFS","IA","PBS","KBIN-TV",29108,32,33,6/12/09,,,,"IOWA PUBLIC BROADCASTING BOARD"
"OMAHA","OMAHA","NE","ABC","KETV",53903,7,20,6/12/09,,"S",,"KETV HEARST-ARGYLE TELEVISION, INC."
"OMAHA","OMAHA","NE","CBS","KMTV",35190,3,45,6/12/09,,,"PHASED TRAN","JOURNAL BROADCAST CORPORATION"
"OMAHA","OMAHA","NE","FOX","KPTM",51491,42,43,6/12/09,,,,"KPTM (TV) LICENSE, LLC - DEBTOR-IN-POSSESSION"
"OMAHA","OMAHA","NE","CW","KXVO",23277,15,38,6/12/09,,,,"MITTS TELECASTING COMPANY"
"OMAHA","OMAHA","NE","PBS","KYNE-TV",47974,26,17,2/17/09,,,,"NEBRASKA EDUCATIONAL TELECOM. COMMISSION"
"OMAHA","OMAHA","NE","NBC","WOWT-TV",65528,6,22,2/17/09,,,,"GRAY TELEVISION LICENSEE, LLC"
"OMAHA","RED OAK","IA","PBS","KHIN",29085,36,35,6/12/09,,,,"IOWA PUBLIC BROADCASTING BOARD"
"ORLANDO-DAYTONA BCH-MELBRN","CLERMONT","FL","CW","WKCF",53465,18,17,6/12/09,,"S",,"ORLANDO HEARST-ARGYLE TELEVISION, INC."
"ORLANDO-DAYTONA BCH-MELBRN","COCOA","FL","PBS","WBCC",6744,68,30,2/17/09,,,,"BREVARD COMMUNITY COLLEGE"
"ORLANDO-DAYTONA BCH-MELBRN","COCOA","FL","TBN","WHLV-TV",24582,52,51,6/12/09,,,,"TRINITY CHRISTIAN CENTER OF SANTA ANA, INC."
"ORLANDO-DAYTONA BCH-MELBRN","DAYTONA BEACH","FL","NBC","WESH",25738,2,11,6/12/09,,,"2% LOSS","ORLANDO HEARST-ARGYLE TELEVISION, INC."
"ORLANDO-DAYTONA BCH-MELBRN","DAYTONA BEACH","FL","UNIVISION","WVEN-TV",131,26,49,2/17/09,,,"2% LOSS","ENTRAVISION HOLDINGS, LLC"
"ORLANDO-DAYTONA BCH-MELBRN","LEESBURG","FL","IND","WACX",60018,55,40,"Before 2/17/09",,,"2% LOSS","ASSOCIATED CHRISTIAN TELEVISION SYSTEM, INC."
"ORLANDO-DAYTONA BCH-MELBRN","LEESBURG","FL","ETV","WTGL",9881,45,46,2/17/09,,,,"GOOD LIFE BROADCASTING, INC."
"ORLANDO-DAYTONA BCH-MELBRN","MELBOURNE","FL","ION","WOPX-TV",67602,56,48,6/12/09,,,,"ION MEDIA ORLANDO LICENSE, INC."
"ORLANDO-DAYTONA BCH-MELBRN","MELBOURNE","FL","TELEFUTURA","WOTF-TV",5802,43,43,6/12/09,,," ","TELEFUTURA ORLANDO, INC."
"ORLANDO-DAYTONA BCH-MELBRN","NEW SMYRNA BCH","FL","PBS","WDSC-TV",12171,15,33,"Before 2/17/09",,,"2% LOSS","DAYTONA STATE COLLEGE, INC."
"ORLANDO-DAYTONA BCH-MELBRN","ORLANDO","FL","ABC","WFTV",72076,9,39,6/12/09,,,,"WFTV, INC."
"ORLANDO-DAYTONA BCH-MELBRN","ORLANDO","FL","CBS","WKMG-TV",71293,6,26,6/12/09,,"S","2% LOSS/PHSD TRAN","POST-NEWSWEEK STATIONS, ORLANDO, INC."
"ORLANDO-DAYTONA BCH-MELBRN","ORLANDO","FL","PBS","WMFE-TV",12855,24,23,2/17/09,,,,"COMMUNITY COMMUNICATIONS, INC."
"ORLANDO-DAYTONA BCH-MELBRN","ORLANDO","FL","FOX","WOFL",41225,35,22,6/12/09,,"S",,"FOX TELEVISION STATIONS, INC."
"ORLANDO-DAYTONA BCH-MELBRN","ORLANDO","FL","MYTV","WRBW",54940,65,41,6/12/09,,,,"FOX TELEVISION STATIONS, INC."
"ORLANDO-DAYTONA BCH-MELBRN","ORLANDO","FL","ABC","WRDQ",55454,27,27,2/17/09,,,"2% LOSS","WFTV, INC."
"OTTUMWA-KIRKSVILLE","KIRKSVILLE","MO","ABC","KTVO",21251,3,33,6/12/09,,,"2% LOSS","BARRINGTON KIRKSVILLE LICENSE LLC"
"OTTUMWA-KIRKSVILLE","OTTUMWA","IA","FOX","KYOU-TV",53820,15,15,6/12/09,,,"2% LOSS","OTTUMWA MEDIA HOLDINGS, LLC"
"PADUCAH-CAPE GIRARD-HARSBG","CAPE GIRARDEAU","MO","FOX","KBSI",19593,23,22,2/17/09,,,,"KBSI LICENSEE L.P."
"PADUCAH-CAPE GIRARD-HARSBG","CAPE GIRARDEAU","MO","CBS","KFVS-TV",592,12,12,6/12/09,,,"2% LOSS","KFVS LICENSE SUBSIDIARY, LLC"
"PADUCAH-CAPE GIRARD-HARSBG","CARBONDALE","IL","PBS","WSIU-TV",4297,8,8,"Before 2/17/09",,,,"BOARD OF TRUSTEES OF SOUTHERN ILLINOIS UNIVERSITY"
"PADUCAH-CAPE GIRARD-HARSBG","HARRISBURG","IL","ABC","WSIL-TV",73999,3,34,6/12/09,,"S","2% LOSS","WSIL-TV, INC."
"PADUCAH-CAPE GIRARD-HARSBG","MARION","IL","ETV","WTCT",67786,27,17,6/12/09,,,,"TRI-STATE CHRISTIAN TV, INC."
"PADUCAH-CAPE GIRARD-HARSBG","MURRAY","KY","PBS","WKMU",34174,21,36,4/16/09,,,,"KENTUCKY AUTHORITY FOR EDUCATIONAL TV"
"PADUCAH-CAPE GIRARD-HARSBG","PADUCAH","KY","MYTV","WDKA",39561,49,49,2/17/09,,,"PHASED TRAN","WDKA ACQUISITION CORPORATION"
"PADUCAH-CAPE GIRARD-HARSBG","PADUCAH","KY","PBS","WKPD",65758,29,41,4/16/09,,,,"KENTUCKY AUTHORITY FOR EDUCATIONAL TV"
"PADUCAH-CAPE GIRARD-HARSBG","PADUCAH","KY","NBC","WPSD-TV",51991,6,32,6/12/09,,,,"WPSD-TV, LLC"
"PADUCAH-CAPE GIRARD-HARSBG","POPLAR BLUFF","MO","ABC","KPOB-TV",73998,15,15,6/12/09,,,,"WSIL-TV, INC."
"PALM SPRINGS","PALM SPRINGS","CA","ABC","KESQ-TV",25577,42,42,6/12/09,,,,"GULF-CALIFORNIA BROADCAST COMPANY"
"PALM SPRINGS","PALM SPRINGS","CA","NBC","KMIR-TV",16749,36,46,6/12/09,,,,"JOURNAL BROADCAST CORPORATION"
"PANAMA CITY","MARIANNA","FL","RTN","WBIF",81594,51,51,6/12/09,,,"EXT-DARK","EBC PANAMA CITY, INC."
"PANAMA CITY","PANAMA CITY","FL","NBC","WJHG-TV",73136,7,7,6/12/09,,,"2% LOSS","GRAY TELEVISION LICENSEE, LLC"
"PANAMA CITY","PANAMA CITY","FL","ABC","WMBB",66398,13,13,2/17/09,,,,"HOAK MEDIA OF PANAMA CITY LICENSE, LLC"
"PANAMA CITY","PANAMA CITY","FL","FOX","WPGX",2942,28,9,6/12/09,,,"2% LOSS","WPGX LICENSE SUBSIDIARY, LLC"
"PANAMA CITY","PANAMA CITY BCH","FL","IND","WPCT",4354,46,47,2/17/09,,,,"BEACH TV PROPERTIES, INC."
"PARKERSBURG","PARKERSBURG","WV","NBC","WTAP-TV",4685,15,49,"Before 2/17/09",,"S",,"GRAY TELEVISION LICENSEE, LLC"
"PEORIA-BLOOMINGTON","BLOOMINGTON","IL","FOX","WYZZ-TV",5875,43,28,2/17/09,,,,"WYZZ LICENSEE, INC."
"PEORIA-BLOOMINGTON","PEORIA","IL","MYTV","WAOE",52280,59,39,"Before 2/17/09",,,,"FOUR SEASONS PEORIA, LLC"
"PEORIA-BLOOMINGTON","PEORIA","IL","NBC","WEEK-TV",24801,25,25,2/17/09,,,,"WEEK-TV  LICENSE, INC."
"PEORIA-BLOOMINGTON","PEORIA","IL","ABC","WHOI",6866,19,19,6/12/09,,," ","BARRINGTON PEORIA LICENSE LLC"
"PEORIA-BLOOMINGTON","PEORIA","IL","CBS","WMBD-TV",42121,31,30,2/17/09,,,,"NEXSTAR BROADCASTING, INC."
"PEORIA-BLOOMINGTON","PEORIA","IL","PBS","WTVP",28311,47,46,2/17/09,,,,"ILLINOIS VALLEY PUB TELECOMM CORP"
"PHILADELPHIA","ALLENTOWN","PA","IND","WFMZ-TV",39884,69,46,6/12/09,,,,"MARANATHA BROADCASTING COMPANY, INC."
"PHILADELPHIA","ALLENTOWN","PA","PBS","WLVT-TV",36989,39,39,"Before 2/17/09",,,,"LEHIGH VALLEY PUBLIC TELECOMMUNICATIONS CORP."
"PHILADELPHIA","ATLANTIC CITY","NJ","IND","WMCN-TV",9739,,44,"Before 2/17/09",,,,"LENFEST BROADCASTING, LLC"
"PHILADELPHIA","ATLANTIC CITY","NJ","TELEMUNDO","WWSI",23142,62,49,4/16/09,,,,"ZGS PHILADELPHIA, INC."
"PHILADELPHIA","BETHLEHEM","PA","IND","WBPH-TV",60850,60,9,6/12/09,,,,"SONSHINE FAMILY TELEVISION, INC."
"PHILADELPHIA","BURLINGTON","NJ","TBN","WGTW-TV",7623,48,27,4/16/09,,,"2% LOSS","TCCSA, INC., D/B/A TRINITY BROADCASTING NETWORK"
"PHILADELPHIA","CAMDEN","NJ","PBS","WNJS",48481,23,22,6/12/09,,,,"NEW JERSEY PUBLIC BROADCASTING AUTHORITY"
"PHILADELPHIA","PHILADELPHIA","PA","CBS","KYW-TV",25453,3,26,6/12/09,,"S",,"CBS BROADCASTING INC."
"PHILADELPHIA","PHILADELPHIA","PA","NBC","WCAU",63153,10,34,6/12/09,,,,"NBC TELEMUNDO LICENSE CO."
"PHILADELPHIA","PHILADELPHIA","PA","MYTV","WPHL-TV",73879,17,17,6/12/09,,,,"TRIBUNE TELEVISION COMPANY"
"PHILADELPHIA","PHILADELPHIA","PA","CW","WPSG",12499,57,32,6/12/09,,,,"PHILADELPHIA TELEVISION STATION WPSG, INC."
"PHILADELPHIA","PHILADELPHIA","PA","ABC","WPVI-TV",8616,6,6,6/12/09,,,,"ABC, INC."
"PHILADELPHIA","PHILADELPHIA","PA","FOX","WTXF-TV",51568,29,42,5/22/09,,"C","2% LOSS/PHSD TRAN","FOX TELEVISION STATIONS, INC."
"PHILADELPHIA","PHILADELPHIA","PA","ETV","WYBE",28480,35,35,6/12/09,,,,"INDEPENDENCE PUBLIC MEDIA OF PHILADELPHIA, INC."
"PHILADELPHIA","READING","PA","IND","WTVE",55305,51,25,"Before 2/17/09",,,"2% LOSS","WTVE LICENSE COMPANY, LLC"
"PHILADELPHIA","SEAFORD","DE","PBS","WDPB",72335,64,44,6/12/09,,,,"WHYY, INC."
"PHILADELPHIA","TRENTON","NJ","PBS","WNJT",48465,52,43,6/12/09,,,"2% LOSS","NEW JERSEY PUBLIC BROADCASTING AUTHORITY"
"PHILADELPHIA","VINELAND","NJ","UNIVISION","WUVP-TV",60560,65,29,6/12/09,,,"2% LOSS/PHSD TRAN","UNIVISION PHILADELPHIA LLC"
"PHILADELPHIA","WILDWOOD","NJ","NBC","WMGM-TV",61111,40,36,2/17/09,,,,"ACCESS.1 NEW JERSEY LICENSE COMPANY"
"PHILADELPHIA","WILMINGTON","DE","PBS","WHYY-TV",72338,12,12,6/12/09,,,,"WHYY, INC."
"PHILADELPHIA","WILMINGTON","DE","ION","WPPX-TV",51984,61,31,6/12/09,,,"2% LOSS","ION MEDIA PHILADELPHIA LICENSE, INC."
"PHOENIX (PRESCOTT)","FLAGSTAFF","AZ","AMER1","KCFG",35104,9,32,2/17/09,,,,"KM TELEVISION OF FLAGSTAFF, L.L.C."
"PHOENIX (PRESCOTT)","FLAGSTAFF","AZ","TLF","KNAZ-TV",41517,13,13,"Before 2/17/09",,,"EXT-OPER","TELEFUTURA PARTNERSHIP OF FLAGSTAFF"
"PHOENIX (PRESCOTT)","FLAGSTAFF","AZ","NBC","o",24749,2,2,6/12/09,,,"EXT-OPER","MULTIMEDIA HOLDINGS CORPORATION"
"PHOENIX (PRESCOTT)","HOLBROOK","AZ","IND","KDTP",83491,11,11,4/30/09,,,,"COMMUNITY TELEVISION EDUCATORS, INC."
"PHOENIX (PRESCOTT)","KINGMAN","AZ","MTV TR3S","KMOH-TV",24753,6,19,2/17/09,,,"2% LOSS","HERO LICENSECO LLC"
"PHOENIX (PRESCOTT)","MESA","AZ","NBC","KPNX",35486,12,12,6/12/09,,,,"MULTIMEDIA HOLDINGS CORPORATION"
"PHOENIX (PRESCOTT)","PHOENIX","AZ","PBS","KAET",2728,8,8,4/29/09,,,,"ARIZONA BOARD OF REGENTS"
"PHOENIX (PRESCOTT)","PHOENIX","AZ","CW","KASW",7143,61,49,6/12/09,,,,"KASW-TV, INC."
"PHOENIX (PRESCOTT)","PHOENIX","AZ","ABC","KNXV-TV",59440,15,15,6/12/09,,,,"SCRIPPS HOWARD BROADCASTING COMPANY"
"PHOENIX (PRESCOTT)","PHOENIX","AZ","TBN","KPAZ-TV",67868,21,20,4/16/09,,,,"TRINITY BROADCASTING OF ARIZONA, INC."
"PHOENIX (PRESCOTT)","PHOENIX","AZ","CBS","KPHO-TV",41223,5,17,6/12/09,,"S",,"MEREDITH CORPORATION"
"PHOENIX (PRESCOTT)","PHOENIX","AZ","FOX","KSAZ-TV",35587,10,10,6/12/09,,,"PHASED TRAN","KSAZ LICENSE, INC."
"PHOENIX (PRESCOTT)","PHOENIX","AZ","TELEMUNDO","KTAZ",81458,11,39,2/17/09,,,,"NBC TELEMUNDO LICENSE CO."
"PHOENIX (PRESCOTT)","PHOENIX","AZ","CW","KTVK",40993,3,24,6/12/09,,"S",,"KTVK, INC."
"PHOENIX (PRESCOTT)","PHOENIX","AZ","UNIVISION","KTVW-TV",35705,33,33,6/12/09,,,,"KTVW LICENSE PARTNERSHIP, G.P."
"PHOENIX (PRESCOTT)","PHOENIX","AZ","MYTV","KUTP",68886,45,26,6/12/09,,,,"FOX TELEVISION STATIONS, INC."
"PHOENIX (PRESCOTT)","PRESCOTT","AZ","IND","KAZT-TV",35811,7,7,5/15/09,,,,"KAZT, L.L.C."
"PHOENIX (PRESCOTT)","TOLLESON","AZ","ION","KPPX-TV",26655,51,51,2/17/09,,,,"AMERICA 51, L.P."
"PITTSBURGH","GREENSBURG","PA","IND","WPCB-TV",13924,40,50,4/17/09,,,"2% LOSS","CORNERSTONE TELEVISION, INC."
"PITTSBURGH","JEANNETTE","PA","CW","WPCW",69880,19,11,6/12/09,,,"2% LOSS","PITTSBURGH TELEVISION STATION WPCW INC."
"PITTSBURGH","OAKLAND","MD","PBS","WGPT",40619,36,36,"Before 2/17/09",,,,"MARYLAND PUBLIC BROADCASTING COMMISSION"
"PITTSBURGH","PITTSBURGH","PA","CBS","KDKA-TV",25454,2,25,6/12/09,,"S",,"CBS BROADCASTING INC."
"PITTSBURGH","PITTSBURGH","PA","FOX","WPGH-TV",73875,53,43,2/17/09,,,,"WPGH LICENSEE, LLC"
"PITTSBURGH","PITTSBURGH","PA","MYTV","WPMY",73907,22,42,2/17/09,,,"2% LOSS","WCWB LICENSEE, LLC"
"PITTSBURGH","PITTSBURGH","PA","NBC","WPXI",73910,11,48,6/12/09,,,,"WPXI, INC."
"PITTSBURGH","PITTSBURGH","PA","PBS","WQED",41315,13,13,4/1/09,,,"PHASED TRAN","WQED MULTIMEDIA"
"PITTSBURGH","PITTSBURGH","PA","IND","WQEX",41314,16,38,2/17/09,,,"2% LOSS/PHSD TRAN","WQED MULTIMEDIA"
"PITTSBURGH","PITTSBURGH","PA","ABC","WTAE-TV",65681,4,51,6/12/09,,"S","2% LOSS","WTAE HEARST-ARGYLE TV, INC. (CA CORP.)"
"PORTLAND OR","LA GRANDE","OR","PBS","KTVR",50592,13,13,6/12/09,,,,"OREGON PUBLIC BROADCASTING"
"PORTLAND OR","LA GRANDE","OR","UNIVISION","KUNP",81447,16,16,6/11/09,,,"EXT-OPER","FISHER RADIO REGIONAL GROUP"
"PORTLAND OR","PORTLAND","OR","ABC","KATU",21649,2,43,6/12/09,,,"2% LOSS","FISHER BROADCASTING - PORTLAND TV, L.L.C."
"PORTLAND OR","PORTLAND","OR","NBC","KGW",34874,8,8,6/12/09,,,,"KING BROADCASTING COMPANY"
"PORTLAND OR","PORTLAND","OR","TBN","KNMT",47707,24,45,4/16/09,,,,"TRINITY CHRISTIAN CENTER OF SANTA ANA, INC."
"PORTLAND OR","PORTLAND","OR","CBS","KOIN",35380,6,40,6/12/09,,"S",,"NVT PORTLAND LICENSEE, LLC"
"PORTLAND OR","PORTLAND","OR","PBS","KOPB-TV",50589,10,10,6/12/09,,,,"OREGON PUBLIC BROADCASTING"
